process_noise,measurement_noise,decay_rate,pinn_weight,mae,rmse,detection_rate,false_alarm_rate,peak_capture,n_exceedances,n_false_alarms,objective_score
0.5,0.05,0.7,0.7,0.3556297283847328,1.366971500420325,0.0,0.0010460251046025104,0.0,5,1,55.073217995886154
0.5,0.05,0.7,0.9,0.3562209655359582,1.3668047818733136,0.0,0.0010460251046025104,0.0,5,1,55.0733362433164
0.5,0.05,0.9,0.1,0.357854782817489,1.368530604331261,0.0,0.0010460251046025104,0.0,5,1,55.073663006772705
0.5,0.05,0.9,0.3,0.3577971772769329,1.3684559551858921,0.0,0.0010460251046025104,0.0,5,1,55.07365148566459
0.5,0.05,0.9,0.5,0.3577690898204146,1.368386026769524,0.0,0.0010460251046025104,0.0,5,1,55.07364586817329
0.5,0.05,0.9,0.7,0.35775722476854277,1.3683208198059196,0.0,0.0010460251046025104,0.0,5,1,55.07364349516291
0.5,0.05,0.9,0.9,0.3577655622365798,1.368260334970107,0.0,0.0010460251046025104,0.0,5,1,55.073645162656526
0.5,0.1,0.1,0.1,0.3504228937114166,1.3610455789379183,0.0,0.0010460251046025104,0.0,5,1,55.07217662895149
0.5,0.1,0.1,0.3,0.34883593398675644,1.359600604777927,0.0,0.0010460251046025104,0.0,5,1,55.07185923700656
0.5,0.1,0.1,0.5,0.35013297722943715,1.3585092716609466,0.0,0.0010460251046025104,0.0,5,1,55.072118645655095
0.5,0.1,0.1,0.7,0.3531194283708139,1.3577724323225915,0.0,0.0010460251046025104,0.0,5,1,55.07271593588337
0.5,0.1,0.1,0.9,0.3580144776050552,1.3573906640580142,0.0,0.0010460251046025104,0.0,5,1,55.07369494573022
0.5,0.1,0.3,0.1,0.3481484249862379,1.3593116927816382,0.0,0.0010460251046025104,0.0,5,1,55.07172173520645
0.5,0.1,0.3,0.3,0.34709475886761787,1.3582561536448003,0.0,0.0010460251046025104,0.0,5,1,55.07151100198273
0.5,0.1,0.3,0.5,0.3483506919548578,1.357432689090333,0.0,0.0010460251046025104,0.0,5,1,55.071762188600175
0.5,0.1,0.3,0.7,0.35078261306679437,1.3568417216551156,0.0,0.0010460251046025104,0.0,5,1,55.072248572822566
0.5,0.1,0.3,0.9,0.3544311744444111,1.3564835552091974,0.0,0.0010460251046025104,0.0,5,1,55.07297828509809
0.5,0.1,0.5,0.1,0.34827685379139717,1.3585800210999817,0.0,0.0010460251046025104,0.0,5,1,55.07174742096748
0.5,0.1,0.5,0.3,0.3478342358722512,1.35789630876847,0.0,0.0010460251046025104,0.0,5,1,55.07165889738366
0.5,0.1,0.5,0.5,0.34874146959934793,1.3573417807237207,0.0,0.0010460251046025104,0.0,5,1,55.07184034412908
0.5,0.1,0.5,0.7,0.35047283778228866,1.3569165953460964,0.0,0.0010460251046025104,0.0,5,1,55.07218661776567
0.5,0.1,0.5,0.9,0.35280917397998734,1.3566208742494124,0.0,0.0010460251046025104,0.0,5,1,55.0726538850052
0.5,0.1,0.7,0.1,0.35076581495923237,1.3589952042731814,0.0,0.0010460251046025104,0.0,5,1,55.07224521320105
0.5,0.1,0.7,0.3,0.35071171271516444,1.3586427714142064,0.0,0.0010460251046025104,0.0,5,1,55.07223439275224
0.5,0.1,0.7,0.5,0.35123943786520145,1.358341387193756,0.0,0.0010460251046025104,0.0,5,1,55.072339937782246
0.5,0.1,0.7,0.7,0.3521785560921703,1.3580910855975934,0.0,0.0010460251046025104,0.0,5,1,55.072527761427644
0.5,0.1,0.7,0.9,0.35342529813747814,1.3578918948740561,0.0,0.0010460251046025104,0.0,5,1,55.0727771098367
0.5,0.1,0.9,0.1,0.35488470518097587,1.3606644855951153,0.0,0.0010460251046025104,0.0,5,1,55.0730689912454
0.5,0.1,0.9,0.3,0.3549551093087847,1.360572098052614,0.0,0.0010460251046025104,0.0,5,1,55.073083072070965
0.5,0.1,0.9,0.5,0.35506299530917174,1.3604859930580258,0.0,0.0010460251046025104,0.0,5,1,55.07310464927104
0.5,0.1,0.9,0.7,0.355217950048331,1.3604061718042864,0.0,0.0010460251046025104,0.0,5,1,55.07313564021887
0.5,0.1,0.9,0.9,0.3554159160182482,1.3603326353975427,0.0,0.0010460251046025104,0.0,5,1,55.073175233412854
0.5,0.5,0.1,0.1,0.3327868626726297,1.3473770483620653,0.0,0.0,0.0,5,0,55.066557372534525
0.5,0.5,0.1,0.3,0.3310327805393672,1.3436456317735057,0.0,0.0,0.0,5,0,55.06620655610787
0.5,0.5,0.1,0.5,0.3390564809833555,1.3412802506263022,0.0,0.0,0.0,5,0,55.06781129619667
0.5,0.5,0.1,0.7,0.35236481749025134,1.3402881374022788,0.0,0.0,0.0,5,0,55.07047296349805
0.5,0.5,0.1,0.9,0.3697672925633708,1.3406723408079115,0.0,0.0,0.0,5,0,55.073953458512676
0.5,0.5,0.3,0.1,0.3283485399454862,1.3437828909738423,0.0,0.0,0.0,5,0,55.065669707989095
0.5,0.5,0.3,0.3,0.3279634937191998,1.3407947959132578,0.0,0.0,0.0,5,0,55.06559269874384
0.5,0.5,0.3,0.5,0.3349964094750716,1.3387787122162986,0.0,0.0,0.0,5,0,55.066999281895015
0.5,0.5,0.3,0.7,0.34626596059783055,1.3377390345954572,0.0,0.0,0.0,5,0,55.06925319211957
0.5,0.5,0.3,0.9,0.3606092505661744,1.3376780397160746,0.0,0.0,0.0,5,0,55.072121850113234
0.5,0.5,0.5,0.1,0.32803029355397784,1.341017479379059,0.0,0.0,0.0,5,0,55.0656060587108
0.5,0.5,0.5,0.3,0.329042866075124,1.3389911204019398,0.0,0.0,0.0,5,0,55.06580857321502
0.5,0.5,0.5,0.5,0.3348947814536567,1.33754074141465,0.0,0.0,0.0,5,0,55.06697895629073
0.5,0.5,0.5,0.7,0.3436180153106683,1.3366682173548505,0.0,0.0,0.0,5,0,55.06872360306213
0.5,0.5,0.5,0.9,0.35445177969677755,1.3363746800739935,0.0,0.0,0.0,5,0,55.070890355939355
0.5,0.5,0.7,0.1,0.3353659026738247,1.3405853822019467,0.0,0.0,0.0,5,0,55.06707318053476
0.5,0.5,0.7,0.3,0.3373170055787854,1.339580245227359,0.0,0.0,0.0,5,0,55.06746340111576
0.5,0.5,0.7,0.5,0.3410428335291926,1.338807154699073,0.0,0.0,0.0,5,0,55.06820856670584
0.5,0.5,0.7,0.7,0.34608070874240665,1.3382665127633013,0.0,0.0,0.0,5,0,55.069216141748484
0.5,0.5,0.7,0.9,0.352478638239859,1.33795860120336,0.0,0.0,0.0,5,0,55.07049572764797
0.5,0.5,0.9,0.1,0.3517673471143511,1.344438504855562,0.0,0.0,0.0,5,0,55.07035346942287
0.5,0.5,0.9,0.3,0.35265152369966624,1.344222693767709,0.0,0.0,0.0,5,0,55.07053030473993
0.5,0.5,0.9,0.5,0.3537823903556839,1.3440339153241427,0.0,0.0,0.0,5,0,55.07075647807114
0.5,0.5,0.9,0.7,0.35509390831211446,1.3438721809169747,0.0,0.0,0.0,5,0,55.071018781662424
0.5,0.5,0.9,0.9,0.3566648600270681,1.343737500311396,0.0,0.0,0.0,5,0,55.071332972005415
1.0,0.001,0.1,0.1,0.3670732899543168,1.384334862828383,0.0,0.0010460251046025104,0.0,5,1,55.07550670820007
1.0,0.001,0.1,0.3,0.3644354621115735,1.3833381743411697,0.0,0.0010460251046025104,0.0,5,1,55.07497914263152
1.0,0.001,0.1,0.5,0.36331035534570705,1.3825677926458355,0.0,0.0010460251046025104,0.0,5,1,55.074754121278346
1.0,0.001,0.1,0.7,0.3632399654678302,1.3820240961930188,0.0,0.0010460251046025104,0.0,5,1,55.074740043302775
1.0,0.001,0.1,0.9,0.36423139159066564,1.381707352582021,0.0,0.0010460251046025104,0.0,5,1,55.07493832852734
1.0,0.001,0.3,0.1,0.36415617186155075,1.3826764256291146,0.0,0.0010460251046025104,0.0,5,1,55.074923284581516
1.0,0.001,0.3,0.3,0.36229686284447254,1.3819881876957771,0.0,0.0010460251046025104,0.0,5,1,55.0745514227781
1.0,0.001,0.3,0.5,0.3617796558386476,1.3814422186873545,0.0,0.0010460251046025104,0.0,5,1,55.074447981376935
1.0,0.001,0.3,0.7,0.361962089726255,1.3810386873343021,0.0,0.0010460251046025104,0.0,5,1,55.07448446815446
1.0,0.001,0.3,0.9,0.3626709312732901,1.3807777185185504,0.0,0.0010460251046025104,0.0,5,1,55.074626236463864
1.0,0.001,0.5,0.1,0.36340752923554576,1.3817054020266573,0.0,0.0010460251046025104,0.0,5,1,55.074773556056314
1.0,0.001,0.5,0.3,0.36234227415698966,1.381278715440509,0.0,0.0010460251046025104,0.0,5,1,55.0745605050406
1.0,0.001,0.5,0.5,0.36192189152163995,1.3809289800475957,0.0,0.0010460251046025104,0.0,5,1,55.074476428513535
1.0,0.001,0.5,0.7,0.3619864920534321,1.3806562543256655,0.0,0.0010460251046025104,0.0,5,1,55.07448934861989
1.0,0.001,0.5,0.9,0.362367446401101,1.3804605839171342,0.0,0.0010460251046025104,0.0,5,1,55.07456553948943
1.0,0.001,0.7,0.1,0.3634874074758147,1.3814272458394548,0.0,0.0010460251046025104,0.0,5,1,55.07478953170437
1.0,0.001,0.7,0.3,0.36294996493530374,1.3812129624724905,0.0,0.0010460251046025104,0.0,5,1,55.07468204319627
1.0,0.001,0.7,0.5,0.36268697692877866,1.3810287990132306,0.0,0.0010460251046025104,0.0,5,1,55.074629445594965
1.0,0.001,0.7,0.7,0.3626113198747083,1.3808747675127022,0.0,0.0010460251046025104,0.0,5,1,55.074614314184146
1.0,0.001,0.7,0.9,0.36271469645947024,1.3807508780551372,0.0,0.0010460251046025104,0.0,5,1,55.0746349895011
1.0,0.001,0.9,0.1,0.36434460816409964,1.3818510038918594,0.0,0.0010460251046025104,0.0,5,1,55.074960971842025
1.0,0.001,0.9,0.3,0.36424493577956657,1.381794980413157,0.0,0.0010460251046025104,0.0,5,1,55.07494103736512
1.0,0.001,0.9,0.5,0.36414526339503345,1.3817427012761552,0.0,0.0010460251046025104,0.0,5,1,55.07492110288821
1.0,0.001,0.9,0.7,0.36404559101050027,1.3816941669058775,0.0,0.0010460251046025104,0.0,5,1,55.07490116841131
1.0,0.001,0.9,0.9,0.3639459206808287,1.381649377696961,0.0,0.0010460251046025104,0.0,5,1,55.07488123434537
1.0,0.01,0.1,0.1,0.36609580167892514,1.3828173613860335,0.0,0.0010460251046025104,0.0,5,1,55.07531121054499
1.0,0.01,0.1,0.3,0.36350150767929845,1.381807139359837,0.0,0.0010460251046025104,0.0,5,1,55.07479235174507
1.0,0.01,0.1,0.5,0.3624253558989818,1.3810242124654133,0.0,0.0010460251046025104,0.0,5,1,55.074577121389005
1.0,0.01,0.1,0.7,0.3624077362151565,1.3804689674311155,0.0,0.0010460251046025104,0.0,5,1,55.074573597452236
1.0,0.01,0.1,0.9,0.3634562074599403,1.3801416790531544,0.0,0.0010460251046025104,0.0,5,1,55.074783291701195
1.0,0.01,0.3,0.1,0.36317537536040917,1.3811503500440538,0.0,0.0010460251046025104,0.0,5,1,55.074727125281285
1.0,0.01,0.3,0.3,0.3613421254324436,1.3804499798547356,0.0,0.0010460251046025104,0.0,5,1,55.0743604752957
1.0,0.01,0.3,0.5,0.3608606271494086,1.3798929500745587,0.0,0.0010460251046025104,0.0,5,1,55.07426417563909
1.0,0.01,0.3,0.7,0.36108191109854254,1.3794794343448549,0.0,0.0010460251046025104,0.0,5,1,55.074308432428914
1.0,0.01,0.3,0.9,0.3618336813797192,1.3792095617511264,0.0,0.0010460251046025104,0.0,5,1,55.07445878648515
1.0,0.01,0.5,0.1,0.3624334776282437,1.3801638259027196,0.0,0.0010460251046025104,0.0,5,1,55.074578745734854
1.0,0.01,0.5,0.3,0.36138434719773727,1.3797277797467986,0.0,0.0010460251046025104,0.0,5,1,55.074368919648755
1.0,0.01,0.5,0.5,0.36098486175294553,1.3793694944672321,0.0,0.0010460251046025104,0.0,5,1,55.074289022559796
1.0,0.01,0.5,0.7,0.3610811837371374,1.379089030670501,0.0,0.0010460251046025104,0.0,5,1,55.07430828695664
1.0,0.01,0.5,0.9,0.3614879091561555,1.3788864358429864,0.0,0.0010460251046025104,0.0,5,1,55.074389632040436
1.0,0.01,0.7,0.1,0.3625713963981938,1.3798675468397816,0.0,0.0010460251046025104,0.0,5,1,55.074606329488844
1.0,0.01,0.7,0.3,0.3620375600619829,1.3796476101499051,0.0,0.0010460251046025104,0.0,5,1,55.074499562221604
1.0,0.01,0.7,0.5,0.36178662791796545,1.379458189170638,0.0,0.0010460251046025104,0.0,5,1,55.0744493757928
1.0,0.01,0.7,0.7,0.36172786894409403,1.3792992964742676,0.0,0.0010460251046025104,0.0,5,1,55.07443762399802
1.0,0.01,0.7,0.9,0.36185073511476207,1.3791709426121788,0.0,0.0010460251046025104,0.0,5,1,55.07446219723216
1.0,0.01,0.9,0.1,0.3634816331917315,1.3802762894881437,0.0,0.0010460251046025104,0.0,5,1,55.07478837684755
1.0,0.01,0.9,0.3,0.3633836735846106,1.380218524431335,0.0,0.0010460251046025104,0.0,5,1,55.07476878492613
1.0,0.01,0.9,0.5,0.3632859864703787,1.380164560903922,0.0,0.0010460251046025104,0.0,5,1,55.074749247503284
1.0,0.01,0.9,0.7,0.3631885244379036,1.3801143993518332,0.0,0.0010460251046025104,0.0,5,1,55.07472975509679
1.0,0.01,0.9,0.9,0.36309106240542866,1.3800680401896412,0.0,0.0010460251046025104,0.0,5,1,55.074710262690296
1.0,0.05,0.1,0.1,0.3619987375713093,1.3767184794309968,0.0,0.0010460251046025104,0.0,5,1,55.07449179772347
1.0,0.05,0.1,0.3,0.3596115069337544,1.3756380144447218,0.0,0.0010460251046025104,0.0,5,1,55.074014351595956
1.0,0.05,0.1,0.5,0.35883646699543376,1.3747962314563802,0.0,0.0010460251046025104,0.0,5,1,55.07385934360829
1.0,0.05,0.1,0.7,0.35925171403519013,1.3741935690908107,0.0,0.0010460251046025104,0.0,5,1,55.073942393016246
1.0,0.05,0.1,0.9,0.3608349092418052,1.3738303420353783,0.0,0.0010460251046025104,0.0,5,1,55.07425903205757
1.0,0.05,0.3,0.1,0.35927638603560336,1.3750309589438447,0.0,0.0010460251046025104,0.0,5,1,55.07394732741633
1.0,0.05,0.3,0.3,0.3575806303341518,1.3742702309712438,0.0,0.0010460251046025104,0.0,5,1,55.07360817627604
1.0,0.05,0.3,0.5,0.35731419268104686,1.3736618947817467,0.0,0.0010460251046025104,0.0,5,1,55.07355488874541
1.0,0.05,0.3,0.7,0.35784025035607714,1.373206152906001,0.0,0.0010460251046025104,0.0,5,1,55.07366010028042
1.0,0.05,0.3,0.9,0.35896854947663387,1.372903157307287,0.0,0.0010460251046025104,0.0,5,1,55.07388576010453
1.0,0.05,0.5,0.1,0.3587436903247437,1.3740392589986319,0.0,0.0010460251046025104,0.0,5,1,55.073840788274154
1.0,0.05,0.5,0.3,0.3577897533554039,1.3735584455390055,0.0,0.0010460251046025104,0.0,5,1,55.073650000880285
1.0,0.05,0.5,0.5,0.3575376467238618,1.3731611877201912,0.0,0.0010460251046025104,0.0,5,1,55.07359957955398
1.0,0.05,0.5,0.7,0.3578497019281999,1.3728475580771167,0.0,0.0010460251046025104,0.0,5,1,55.07366199059485
1.0,0.05,0.5,0.9,0.3584750332550428,1.372617613934433,0.0,0.0010460251046025104,0.0,5,1,55.07378705686021
1.0,0.05,0.7,0.1,0.35923151345198145,1.3737760794695175,0.0,0.0010460251046025104,0.0,5,1,55.0739383528996
1.0,0.05,0.7,0.3,0.3587383501195084,1.3735301809553848,0.0,0.0010460251046025104,0.0,5,1,55.07383972023311
1.0,0.05,0.7,0.5,0.35857775719936946,1.373317336752445,0.0,0.0010460251046025104,0.0,5,1,55.07380760164908
1.0,0.05,0.7,0.7,0.3586306372915202,1.3731375622315218,0.0,0.0010460251046025104,0.0,5,1,55.07381817766751
1.0,0.05,0.7,0.9,0.35890890127554487,1.3729908703826943,0.0,0.0010460251046025104,0.0,5,1,55.073873830464315
1.0,0.05,0.9,0.1,0.36052688484409434,1.3742805949565393,0.0,0.0010460251046025104,0.0,5,1,55.07419742717803
1.0,0.05,0.9,0.3,0.36044260762038444,1.3742152122269453,0.0,0.0010460251046025104,0.0,5,1,55.07418057173329
1.0,0.05,0.9,0.5,0.3603640823403562,1.3741539684223256,0.0,0.0010460251046025104,0.0,5,1,55.07416486667728
1.0,0.05,0.9,0.7,0.36028591307859414,1.3740968640960989,0.0,0.0010460251046025104,0.0,5,1,55.07414923282492
1.0,0.05,0.9,0.9,0.36022402682131566,1.374043899764367,0.0,0.0010460251046025104,0.0,5,1,55.07413685557347
1.0,0.1,0.1,0.1,0.35758396222236516,1.3703851355902135,0.0,0.0010460251046025104,0.0,5,1,55.07360884265368
1.0,0.1,0.1,0.3,0.3554474384489994,1.3691977148847234,0.0,0.0010460251046025104,0.0,5,1,55.073181537899
1.0,0.1,0.1,0.5,0.35526612575692407,1.3682766949477034,0.0,0.0010460251046025104,0.0,5,1,55.073145275360595
1.0,0.1,0.1,0.7,0.3565340661980595,1.3676226139988301,0.0,0.0010460251046025104,0.0,5,1,55.073398863448816
1.0,0.1,0.1,0.9,0.35912387569209037,1.3672358551462498,0.0,0.0010460251046025104,0.0,5,1,55.073916825347624
1.0,0.1,0.3,0.1,0.3549865164848107,1.3686890334325343,0.0,0.0010460251046025104,0.0,5,1,55.07308935350617
1.0,0.1,0.3,0.3,0.3534901409697883,1.367840281667148,0.0,0.0010460251046025104,0.0,5,1,55.072790078403166
1.0,0.1,0.3,0.5,0.3536618417191415,1.367163641029058,0.0,0.0010460251046025104,0.0,5,1,55.07282441855303
1.0,0.1,0.3,0.7,0.35482516268851644,1.3666593671578111,0.0,0.0010460251046025104,0.0,5,1,55.07305708274691
1.0,0.1,0.3,0.9,0.35674453073245005,1.3663276509008873,0.0,0.0010460251046025104,0.0,5,1,55.0734409563557
1.0,0.1,0.5,0.1,0.35474532627622507,1.3677715129400065,0.0,0.0010460251046025104,0.0,5,1,55.07304111546445
1.0,0.1,0.5,0.3,0.3539422903787931,1.3672284415654692,0.0,0.0010460251046025104,0.0,5,1,55.07288050828497
1.0,0.1,0.5,0.5,0.3539978656648014,1.3667805036807823,0.0,0.0010460251046025104,0.0,5,1,55.072891623342166
1.0,0.1,0.5,0.7,0.3547205012553809,1.3664277928449962,0.0,0.0010460251046025104,0.0,5,1,55.07303615046028
1.0,0.1,0.5,0.9,0.3558480747402176,1.366170382813801,0.0,0.0010460251046025104,0.0,5,1,55.07326166515725
1.0,0.1,0.7,0.1,0.35574113764751875,1.3676975113730783,0.0,0.0010460251046025104,0.0,5,1,55.07324027773871
1.0,0.1,0.7,0.3,0.3553423702392453,1.3674175164440372,0.0,0.0010460251046025104,0.0,5,1,55.073160524257055
1.0,0.1,0.7,0.5,0.3553245342976288,1.3671752802305706,0.0,0.0010460251046025104,0.0,5,1,55.07315695706873
1.0,0.1,0.7,0.7,0.3556188408064861,1.3669708228059558,0.0,0.0010460251046025104,0.0,5,1,55.07321581837051
1.0,0.1,0.7,0.9,0.356211759046374,1.3668041611239474,0.0,0.0010460251046025104,0.0,5,1,55.07333440201848
1.0,0.1,0.9,0.1,0.3578434939358718,1.3685300124469748,0.0,0.0010460251046025104,0.0,5,1,55.07366074899638
1.0,0.1,0.9,0.3,0.3577862708198083,1.368455375067617,0.0,0.0010460251046025104,0.0,5,1,55.07364930437317
1.0,0.1,0.9,0.5,0.35775856578793686,1.3683854585140636,0.0,0.0010460251046025104,0.0,5,1,55.073643763366796
1.0,0.1,0.9,0.7,0.3577470831607119,1.3683202635099698,0.0,0.0010460251046025104,0.0,5,1,55.07364146684135
1.0,0.1,0.9,0.9,0.3577558028329529,1.3682597907302545,0.0,0.0010460251046025104,0.0,5,1,55.0736432107758
1.0,0.5,0.1,0.1,0.3384881196191077,1.3485209685175397,0.0,0.0,0.0,5,0,55.06769762392382
1.0,0.5,0.1,0.3,0.33741458181139355,1.3461758933848098,0.0,0.0,0.0,5,0,55.06748291636228
1.0,0.5,0.1,0.5,0.3419352802093855,1.344559739175727,0.0,0.0,0.0,5,0,55.06838705604188
1.0,0.5,0.1,0.7,0.3502573275927122,1.343675136101434,0.0,0.0,0.0,5,0,55.070051465518546
1.0,0.5,0.1,0.9,0.36137251074958854,1.343523529166913,0.0,0.0,0.0,5,0,55.07227450214992
1.0,0.5,0.3,0.1,0.33554721983224434,1.3462518684424625,0.0,0.0,0.0,5,0,55.06710944396645
1.0,0.5,0.3,0.3,0.3352741950657442,1.3444668359060594,0.0,0.0,0.0,5,0,55.067054839013146
1.0,0.5,0.3,0.5,0.3393191483923774,1.3431764716773407,0.0,0.0,0.0,5,0,55.06786382967847
1.0,0.5,0.3,0.7,0.3460545542236007,1.3423822022560632,0.0,0.0,0.0,5,0,55.06921091084472
1.0,0.5,0.3,0.9,0.3549170030119792,1.3420849084353779,0.0,0.0,0.0,5,0,55.070983400602394
1.0,0.5,0.5,0.1,0.33648902372713146,1.3453414941802884,0.0,0.0,0.0,5,0,55.06729780474543
1.0,0.5,0.5,0.3,0.33712732441924187,1.3441688686628848,0.0,0.0,0.0,5,0,55.06742546488385
1.0,0.5,0.5,0.5,0.3403100155910135,1.3432759103165663,0.0,0.0,0.0,5,0,55.0680620031182
1.0,0.5,0.5,0.7,0.34508951832611506,1.3426631771320283,0.0,0.0,0.0,5,0,55.06901790366522
1.0,0.5,0.5,0.9,0.3512938077414325,1.3423310528520442,0.0,0.0,0.0,5,0,55.07025876154829
1.0,0.5,0.7,0.1,0.3427769394155245,1.3463657302816001,0.0,0.0,0.0,5,0,55.0685553878831
1.0,0.5,0.7,0.3,0.34367119805242785,1.3457768694023144,0.0,0.0,0.0,5,0,55.068734239610485
1.0,0.5,0.7,0.5,0.34557020814686346,1.3452973998711157,0.0,0.0,0.0,5,0,55.06911404162937
1.0,0.5,0.7,0.7,0.3482469748344462,1.3449274386827634,0.0,0.0,0.0,5,0,55.06964939496689
1.0,0.5,0.7,0.9,0.351531026611529,1.3446670762250688,0.0,0.0,0.0,5,0,55.070306205322304
1.0,0.5,0.9,0.1,0.35268298006489524,1.3498142424245279,0.0,0.0,0.0,5,0,55.07053659601298
1.0,0.5,0.9,0.3,0.35305456327674406,1.3496729240711312,0.0,0.0,0.0,5,0,55.07061091265535
1.0,0.5,0.9,0.5,0.35360328920709266,1.3495444952025002,0.0,0.0,0.0,5,0,55.07072065784142
1.0,0.5,0.9,0.7,0.354296579392567,1.3494289594988185,0.0,0.0,0.0,5,0,55.070859315878515
1.0,0.5,0.9,0.9,0.3550723538827496,1.349326320272007,0.0,0.0,0.0,5,0,55.07101447077655
2.0,0.001,0.1,0.1,0.36712809340409464,1.3844208448715118,0.0,0.0010460251046025104,0.0,5,1,55.07551766889003
2.0,0.001,0.1,0.3,0.364487863220059,1.3834248819528416,0.0,0.0010460251046025104,0.0,5,1,55.07498962285322
2.0,0.001,0.1,0.5,0.3633602766929311,1.3826551894039845,0.0,0.0010460251046025104,0.0,5,1,55.07476410554779
2.0,0.001,0.1,0.7,0.36328747763913444,1.3821121452520975,0.0,0.0010460251046025104,0.0,5,1,55.074749545737035
2.0,0.001,0.1,0.9,0.364276396408728,1.381796016714838,0.0,0.0010460251046025104,0.0,5,1,55.07494732949095
2.0,0.001,0.3,0.1,0.36421105469258463,1.382762936678573,0.0,0.0010460251046025104,0.0,5,1,55.074934261147725
2.0,0.001,0.3,0.3,0.3623503393838571,1.3820753575290816,0.0,0.0010460251046025104,0.0,5,1,55.07456211808598
2.0,0.001,0.3,0.5,0.36183133876725704,1.3815299990339533,0.0,0.0010460251046025104,0.0,5,1,55.07445831796266
2.0,0.001,0.3,0.7,0.3620119532919292,1.3811270296670026,0.0,0.0010460251046025104,0.0,5,1,55.07449444086759
