timestamp,sensor_id,pipeline_phi,benchmark_phi,pipeline_ppb,benchmark_ppb,phi_diff,ppb_diff,phi_ratio,ppb_ratio
2019-01-01 00:00:00,sensor_482010026,0.0,2.6129329463975127e-09,0.0,0.8183968325757913,-2.6129329463975127e-09,-0.8183968325757913,0.0,0.0
2019-01-01 00:00:00,sensor_482010057,0.0,-1.5720765744519283e-20,0.0,-4.923901667174e-12,1.5720765744519283e-20,4.923901667174e-12,-0.0,-0.0
2019-01-01 00:00:00,sensor_482010069,0.0,3.536455380304038e-25,0.0,1.1076533310113247e-16,-3.536455380304038e-25,-1.1076533310113247e-16,0.0,0.0
2019-01-01 00:00:00,sensor_482010617,0.0,1.4805543216840906e-15,0.0,4.637244782699918e-07,-1.4805543216840906e-15,-4.637244782699918e-07,0.0,0.0
2019-01-01 00:00:00,sensor_482010803,0.0,5.745031468790953e-08,0.0,17.994015359594602,-5.745031468790953e-08,-17.994015359594602,0.0,0.0
2019-01-01 00:00:00,sensor_482011015,0.0,-1.5582542026401792e-10,0.0,-0.0488060861089784,1.5582542026401792e-10,0.0488060861089784,-0.0,-0.0
2019-01-01 00:00:00,sensor_482011035,0.0,-1.807870649425789e-23,0.0,-5.662432383642635e-15,1.807870649425789e-23,5.662432383642635e-15,-0.0,-0.0
2019-01-01 00:00:00,sensor_482011039,0.0,1.2018698203117362e-07,0.0,37.643769445659615,-1.2018698203117362e-07,-37.643769445659615,0.0,0.0
2019-01-01 00:00:00,sensor_482016000,0.0,5.9802391428897325e-25,0.0,1.8730709409648022e-16,-5.9802391428897325e-25,-1.8730709409648022e-16,0.0,0.0
2019-01-01 01:00:00,sensor_482010026,0.0,-4.580387236796247e-09,0.0,-1.4346232695074868,4.580387236796247e-09,1.4346232695074868,-0.0,-0.0
2019-01-01 01:00:00,sensor_482010057,0.0,-1.8760212332879093e-08,0.0,-5.87588685459585,1.8760212332879093e-08,5.87588685459585,-0.0,-0.0
2019-01-01 01:00:00,sensor_482010069,0.0,2.162444148098021e-07,0.0,67.72992180551122,-2.162444148098021e-07,-67.72992180551122,0.0,0.0
2019-01-01 01:00:00,sensor_482010617,0.0,7.59608493647712e-16,0.0,2.379170066557003e-07,-7.59608493647712e-16,-2.379170066557003e-07,0.0,0.0
2019-01-01 01:00:00,sensor_482010803,0.0,-5.9353582511735674e-12,0.0,-0.0018590137950765,5.9353582511735674e-12,0.0018590137950765,-0.0,-0.0
2019-01-01 01:00:00,sensor_482011015,0.0,9.723342400232216e-08,0.0,30.454484618027134,-9.723342400232216e-08,-30.454484618027134,0.0,0.0
2019-01-01 01:00:00,sensor_482011035,0.0,1.425103528418047e-07,0.0,44.63567330948574,-1.425103528418047e-07,-44.63567330948574,0.0,0.0
2019-01-01 01:00:00,sensor_482011039,0.0,5.991460787778657e-07,0.0,187.6585672808973,-5.991460787778657e-07,-187.6585672808973,0.0,0.0
2019-01-01 01:00:00,sensor_482016000,0.0,7.528136187426186e-07,0.0,235.78878361509604,-7.528136187426186e-07,-235.78878361509604,0.0,0.0
2019-01-01 02:00:00,sensor_482010026,0.0,5.732103275327852e-23,0.0,1.795352295968163e-14,-5.732103275327852e-23,-1.795352295968163e-14,0.0,0.0
2019-01-01 02:00:00,sensor_482010057,0.0,-2.1529711756321424e-26,0.0,-6.743321879704553e-18,2.1529711756321424e-26,6.743321879704553e-18,-0.0,-0.0
2019-01-01 02:00:00,sensor_482010069,0.0,-5.773936157401072e-28,0.0,-1.8084547746343086e-19,5.773936157401072e-28,1.8084547746343086e-19,-0.0,-0.0
2019-01-01 02:00:00,sensor_482010617,0.0,1.2351773214797748e-14,0.0,3.8686993822868346e-06,-1.2351773214797748e-14,-3.8686993822868346e-06,0.0,0.0
2019-01-01 02:00:00,sensor_482010803,0.0,7.411582928212907e-24,0.0,2.321382185174328e-15,-7.411582928212907e-24,-2.321382185174328e-15,0.0,0.0
2019-01-01 02:00:00,sensor_482011015,0.0,-2.6456699288727523e-15,0.0,-8.286503841653044e-07,2.6456699288727523e-15,8.286503841653044e-07,-0.0,-0.0
2019-01-01 02:00:00,sensor_482011035,0.0,-3.360917905303558e-28,0.0,-1.0526732314504808e-19,3.360917905303558e-28,1.0526732314504808e-19,-0.0,-0.0
2019-01-01 02:00:00,sensor_482011039,0.0,-3.6229170253870156e-11,0.0,-0.0113473398632349,3.6229170253870156e-11,0.0113473398632349,-0.0,-0.0
2019-01-01 02:00:00,sensor_482016000,0.0,7.049432558749597e-26,0.0,2.2079530534801707e-17,-7.049432558749597e-26,-2.2079530534801707e-17,0.0,0.0
2019-01-01 03:00:00,sensor_482010026,0.0,2.0939106991755672e-14,0.0,6.558338537789414e-06,-2.0939106991755672e-14,-6.558338537789414e-06,0.0,0.0
2019-01-01 03:00:00,sensor_482010057,0.0,3.387238480689834e-09,0.0,1.0609170999192064,-3.387238480689834e-09,-1.0609170999192064,0.0,0.0
2019-01-01 03:00:00,sensor_482010069,0.0,-4.425667889699987e-16,0.0,-1.3861636166195896e-07,4.425667889699987e-16,1.3861636166195896e-07,-0.0,-0.0
2019-01-01 03:00:00,sensor_482010617,0.0,-1.344256504967108e-23,0.0,-4.210346336484665e-15,1.344256504967108e-23,4.210346336484665e-15,-0.0,-0.0
2019-01-01 03:00:00,sensor_482010803,0.0,7.107095795806252e-10,0.0,0.222601375826339,-7.107095795806252e-10,-0.222601375826339,0.0,0.0
2019-01-01 03:00:00,sensor_482011015,0.0,-6.307163613378479e-16,0.0,-1.9754669674332154e-07,6.307163613378479e-16,1.9754669674332154e-07,-0.0,-0.0
2019-01-01 03:00:00,sensor_482011035,0.0,3.868272124625047e-12,0.0,0.0012115816667622,-3.868272124625047e-12,-0.0012115816667622,0.0,0.0
2019-01-01 03:00:00,sensor_482011039,0.0,2.837409486880062e-10,0.0,0.0888705138792288,-2.837409486880062e-10,-0.0888705138792288,0.0,0.0
2019-01-01 03:00:00,sensor_482016000,0.0,-2.1752402033586515e-16,0.0,-6.813070710347316e-08,2.1752402033586515e-16,6.813070710347316e-08,-0.0,-0.0
2019-01-01 04:00:00,sensor_482010026,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482010057,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482010069,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482010617,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482010803,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482011015,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482011035,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482011039,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 04:00:00,sensor_482016000,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 05:00:00,sensor_482010026,0.0,-3.5063449671529706e-39,0.0,-1.0982224473048151e-30,3.5063449671529706e-39,1.0982224473048151e-30,-0.0,-0.0
2019-01-01 05:00:00,sensor_482010057,0.0,8.658888297382892e-41,0.0,2.7120507497048e-32,-8.658888297382892e-41,-2.7120507497048e-32,0.0,0.0
2019-01-01 05:00:00,sensor_482010069,0.0,-1.8507908738642558e-40,0.0,-5.796862835760865e-32,1.8507908738642558e-40,5.796862835760865e-32,-0.0,-0.0
2019-01-01 05:00:00,sensor_482010617,0.0,-7.017402860229002e-32,0.0,-2.1979210303263604e-23,7.017402860229002e-32,2.1979210303263604e-23,-0.0,-0.0
2019-01-01 05:00:00,sensor_482010803,0.0,3.1650752978632115e-37,0.0,9.913333605465831e-29,-3.1650752978632115e-37,-9.913333605465831e-29,0.0,0.0
2019-01-01 05:00:00,sensor_482011015,0.0,-1.247469623802707e-26,0.0,-3.907200107305521e-18,1.247469623802707e-26,3.907200107305521e-18,-0.0,-0.0
2019-01-01 05:00:00,sensor_482011035,0.0,3.5383118766806286e-41,0.0,1.1082348043156378e-32,-3.5383118766806286e-41,-1.1082348043156378e-32,0.0,0.0
2019-01-01 05:00:00,sensor_482011039,0.0,3.721759136647123e-15,0.0,1.1656923279418284e-06,-3.721759136647123e-15,-1.1656923279418284e-06,0.0,0.0
2019-01-01 05:00:00,sensor_482016000,0.0,-1.1367068326060648e-35,0.0,-3.560279924728455e-27,1.1367068326060648e-35,3.560279924728455e-27,-0.0,-0.0
2019-01-01 06:00:00,sensor_482010026,0.0,-1.0734788797280128e-59,0.0,-3.3622436282479375e-51,1.0734788797280128e-59,3.3622436282479375e-51,-0.0,-0.0
2019-01-01 06:00:00,sensor_482010057,0.0,4.434510573835521e-43,0.0,1.3889332340711074e-34,-4.434510573835521e-43,-1.3889332340711074e-34,0.0,0.0
2019-01-01 06:00:00,sensor_482010069,0.0,-3.3620245613029766e-41,0.0,-1.0530198472202898e-32,3.3620245613029766e-41,1.0530198472202898e-32,-0.0,-0.0
2019-01-01 06:00:00,sensor_482010617,0.0,4.384489892745599e-89,0.0,1.3732662545476887e-80,-4.384489892745599e-89,-1.3732662545476887e-80,0.0,0.0
2019-01-01 06:00:00,sensor_482010803,0.0,-1.145508753745651e-46,0.0,-3.587848425447736e-38,1.145508753745651e-46,3.587848425447736e-38,-0.0,-0.0
2019-01-01 06:00:00,sensor_482011015,0.0,-9.769591050396614e-54,0.0,-3.0599340033691877e-45,9.769591050396614e-54,3.0599340033691877e-45,-0.0,-0.0
2019-01-01 06:00:00,sensor_482011035,0.0,-4.326373876814944e-46,0.0,-1.3550637348752471e-37,4.326373876814944e-46,1.3550637348752471e-37,-0.0,-0.0
2019-01-01 06:00:00,sensor_482011039,0.0,4.4311661902630626e-18,0.0,1.3878857395587083e-09,-4.4311661902630626e-18,-1.3878857395587083e-09,0.0,0.0
2019-01-01 06:00:00,sensor_482016000,0.0,-2.3286441981713053e-36,0.0,-7.293547423813078e-28,2.3286441981713053e-36,7.293547423813078e-28,-0.0,-0.0
2019-01-01 07:00:00,sensor_482010026,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482010057,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482010069,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482010617,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482010803,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482011015,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482011035,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482011039,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 07:00:00,sensor_482016000,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482010026,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482010057,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482010069,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482010617,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482010803,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482011015,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482011035,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482011039,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 08:00:00,sensor_482016000,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-01 09:00:00,sensor_482010026,0.0,-1.1907204450154236e-61,0.0,-3.7294559817441583e-53,1.1907204450154236e-61,3.7294559817441583e-53,-0.0,-0.0
2019-01-01 09:00:00,sensor_482010057,0.0,-4.893405804010282e-62,0.0,-1.5326638274554311e-53,4.893405804010282e-62,1.5326638274554311e-53,-0.0,-0.0
2019-01-01 09:00:00,sensor_482010069,0.0,-9.370157042737225e-59,0.0,-2.934827261865471e-50,9.370157042737225e-59,2.934827261865471e-50,-0.0,-0.0
2019-01-01 09:00:00,sensor_482010617,0.0,-3.896118484542249e-62,0.0,-1.2203034262649166e-53,3.896118484542249e-62,1.2203034262649166e-53,-0.0,-0.0
2019-01-01 09:00:00,sensor_482010803,0.0,3.784577440310918e-55,0.0,1.1853676513431095e-46,-3.784577440310918e-55,-1.1853676513431095e-46,0.0,0.0
2019-01-01 09:00:00,sensor_482011015,0.0,1.5539307206195979e-46,0.0,4.867067031133158e-38,-1.5539307206195979e-46,-4.867067031133158e-38,0.0,0.0
2019-01-01 09:00:00,sensor_482011035,0.0,-3.009264082948058e-65,0.0,-9.425317236954904e-57,3.009264082948058e-65,9.425317236954904e-57,-0.0,-0.0
2019-01-01 09:00:00,sensor_482011039,0.0,6.10192090164629e-18,0.0,1.911182889488363e-09,-6.10192090164629e-18,-1.911182889488363e-09,0.0,0.0
2019-01-01 09:00:00,sensor_482016000,0.0,-2.909808097570564e-51,0.0,-9.113811105403136e-43,2.909808097570564e-51,9.113811105403136e-43,-0.0,-0.0
2019-01-01 10:00:00,sensor_482010026,0.0,-9.638450988020408e-63,0.0,-3.018859619190883e-54,9.638450988020408e-63,3.018859619190883e-54,-0.0,-0.0
2019-01-01 10:00:00,sensor_482010057,0.0,1.0533013193700536e-58,0.0,3.299045483386134e-50,-1.0533013193700536e-58,-3.299045483386134e-50,0.0,0.0
2019-01-01 10:00:00,sensor_482010069,0.0,2.2043024449145667e-56,0.0,6.904096568740296e-48,-2.2043024449145667e-56,-6.904096568740296e-48,0.0,0.0
2019-01-01 10:00:00,sensor_482010617,0.0,3.4488377027047387e-69,0.0,1.0802105947085139e-60,-3.4488377027047387e-69,-1.0802105947085139e-60,0.0,0.0
2019-01-01 10:00:00,sensor_482010803,0.0,-6.009407300977567e-59,0.0,-1.8822067009252962e-50,6.009407300977567e-59,1.8822067009252962e-50,-0.0,-0.0
2019-01-01 10:00:00,sensor_482011015,0.0,1.1129369776763359e-47,0.0,3.4858303526026316e-39,-1.1129369776763359e-47,-3.4858303526026316e-39,0.0,0.0
2019-01-01 10:00:00,sensor_482011035,0.0,8.308202712802677e-63,0.0,2.6022125037421054e-54,-8.308202712802677e-63,-2.6022125037421054e-54,0.0,0.0
2019-01-01 10:00:00,sensor_482011039,0.0,1.3539232269124477e-18,0.0,4.240623480153292e-10,-1.3539232269124477e-18,-4.240623480153292e-10,0.0,0.0
2019-01-01 10:00:00,sensor_482016000,0.0,-1.4173234743968814e-49,0.0,-4.4391994206393216e-41,1.4173234743968814e-49,4.4391994206393216e-41,-0.0,-0.0
2019-01-01 11:00:00,sensor_482010026,0.0,-2.30778217789562e-63,0.0,-7.228205481769401e-55,2.30778217789562e-63,7.228205481769401e-55,-0.0,-0.0
2019-01-01 11:00:00,sensor_482010057,0.0,1.7676694645683517e-57,0.0,5.536518236482906e-49,-1.7676694645683517e-57,-5.536518236482906e-49,0.0,0.0
2019-01-01 11:00:00,sensor_482010069,0.0,2.8879589855650236e-54,0.0,9.045377492957854e-46,-2.8879589855650236e-54,-9.045377492957854e-46,0.0,0.0
2019-01-01 11:00:00,sensor_482010617,0.0,-4.419649681053954e-69,0.0,-1.3842786532490274e-60,4.419649681053954e-69,1.3842786532490274e-60,-0.0,-0.0
2019-01-01 11:00:00,sensor_482010803,0.0,1.2482479884446946e-56,0.0,3.90963802351179e-48,-1.2482479884446946e-56,-3.90963802351179e-48,0.0,0.0
2019-01-01 11:00:00,sensor_482011015,0.0,2.9043814554048465e-48,0.0,9.096814317306953e-40,-2.9043814554048465e-48,-9.096814317306953e-40,0.0,0.0
2019-01-01 11:00:00,sensor_482011035,0.0,7.959827973604353e-62,0.0,2.4930980377538335e-53,-7.959827973604353e-62,-2.4930980377538335e-53,0.0,0.0
2019-01-01 11:00:00,sensor_482011039,0.0,3.7999443192323394e-18,0.0,1.190180712104277e-09,-3.7999443192323394e-18,-1.190180712104277e-09,0.0,0.0
2019-01-01 11:00:00,sensor_482016000,0.0,2.5510554631960826e-45,0.0,7.990161835891302e-37,-2.5510554631960826e-45,-7.990161835891302e-37,0.0,0.0
2019-01-01 12:00:00,sensor_482010026,0.0,-1.274438434976908e-62,0.0,-3.9916691315632264e-54,1.274438434976908e-62,3.9916691315632264e-54,-0.0,-0.0
2019-01-01 12:00:00,sensor_482010057,0.0,2.1746104038740684e-47,0.0,6.811098115129931e-39,-2.1746104038740684e-47,-6.811098115129931e-39,0.0,0.0
2019-01-01 12:00:00,sensor_482010069,0.0,2.476227237694049e-45,0.0,7.755792320888775e-37,-2.476227237694049e-45,-7.755792320888775e-37,0.0,0.0
2019-01-01 12:00:00,sensor_482010617,0.0,2.5974788334616256e-81,0.0,8.135564492454668e-73,-2.5974788334616256e-81,-8.135564492454668e-73,0.0,0.0
2019-01-01 12:00:00,sensor_482010803,0.0,1.5608241141823146e-50,0.0,4.888657831866119e-42,-1.5608241141823146e-50,-4.888657831866119e-42,0.0,0.0
2019-01-01 12:00:00,sensor_482011015,0.0,-1.613532482548817e-52,0.0,-5.053745733493508e-44,1.613532482548817e-52,5.053745733493508e-44,-0.0,-0.0
2019-01-01 12:00:00,sensor_482011035,0.0,-1.4434064743367237e-50,0.0,-4.5208939951758474e-42,1.4434064743367237e-50,4.5208939951758474e-42,-0.0,-0.0
2019-01-01 12:00:00,sensor_482011039,0.0,1.5525973627256658e-18,0.0,4.862890820340653e-10,-1.5525973627256658e-18,-4.862890820340653e-10,0.0,0.0
2019-01-01 12:00:00,sensor_482016000,0.0,-4.693226931659695e-40,0.0,-1.4699657948456839e-31,4.693226931659695e-40,1.4699657948456839e-31,-0.0,-0.0
2019-01-01 13:00:00,sensor_482010026,6.986704579908991e-09,-6.699023560780806e-71,2.1883060202428077,-2.0982014372210948e-62,6.986704579908991e-09,2.1883060202428077,-1.0429437240394858e+62,-1.0429437238118802e+62
2019-01-01 13:00:00,sensor_482010057,1.3935630011910654e-11,1.2655041436567489e-42,0.004364779232062173,3.963686034148467e-34,1.3935630011910654e-11,0.004364779232062173,1.1011919701537152e+31,1.1011919699133977e+31
2019-01-01 13:00:00,sensor_482010069,1.0830569812623956e-07,-1.1505766127510758e-36,33.92243203151685,-3.603721468664167e-28,1.0830569812623956e-07,33.92243203151685,-9.413167009129118e+28,-9.413167007074847e+28
2019-01-01 13:00:00,sensor_482010617,1.5600510373756416e-15,-3.930084718852248e-94,4.886236476624611e-07,-1.230941991870726e-85,1.5600510373756416e-15,4.886236476624611e-07,-3.969509944384209e+78,-3.9695099435179275e+78
2019-01-01 13:00:00,sensor_482010803,4.4154806113499564e-14,4.8419861173268995e-50,1.382972858458596e-05,1.5165586653341688e-41,4.4154806113499564e-14,1.382972858458596e-05,9.11915173723711e+35,9.119151735247e+35
2019-01-01 13:00:00,sensor_482011015,1.0174704752244966e-09,7.568184224312717e-70,0.3186819681421365,2.370431283384845e-61,1.0174704752244966e-09,0.3186819681421365,1.3444050053061377e+60,1.344405005012743e+60
2019-01-01 13:00:00,sensor_482011035,3.514716682380417e-11,-1.3634641611693024e-45,0.01100844552325566,-4.270506644152542e-37,3.514716682380417e-11,0.01100844552325566,-2.5777844276935065e+34,-2.5777844271309463e+34
2019-01-01 13:00:00,sensor_482011039,4.461344217658578e-09,1.1933025794239392e-18,1.3973378004204775,3.737543485957107e-10,4.461344216465276e-09,1.3973378000467231,3738652957.41862,3738652956.6027203
2019-01-01 13:00:00,sensor_482016000,3.146957974831132e-07,-1.2583471737917045e-30,98.5658832860482,-3.941269685973638e-22,3.146957974831132e-07,98.5658832860482,-2.500866247705382e+23,-2.5008662471596085e+23
2019-01-01 14:00:00,sensor_482010026,0.0,5.848599015232605e-65,0.0,1.8318399313198746e-56,-5.848599015232605e-65,-1.8318399313198746e-56,0.0,0.0
2019-01-01 14:00:00,sensor_482010057,0.0,1.2261171484193512e-44,0.0,3.84032201062308e-36,-1.2261171484193512e-44,-3.84032201062308e-36,0.0,0.0
2019-01-01 14:00:00,sensor_482010069,0.0,4.262626643883334e-43,0.0,1.3350974615008656e-34,-4.262626643883334e-43,-1.3350974615008656e-34,0.0,0.0
2019-01-01 14:00:00,sensor_482010617,0.0,-3.3338408144050554e-91,0.0,-1.0441924147279339e-82,3.3338408144050554e-91,1.0441924147279339e-82,-0.0,-0.0
2019-01-01 14:00:00,sensor_482010803,0.0,-3.741272166578976e-50,0.0,-1.1718040048266875e-41,3.741272166578976e-50,1.1718040048266875e-41,-0.0,-0.0
2019-01-01 14:00:00,sensor_482011015,0.0,-2.4688952197863786e-57,0.0,-7.732827704669673e-49,2.4688952197863786e-57,7.732827704669673e-49,-0.0,-0.0
2019-01-01 14:00:00,sensor_482011035,0.0,-9.707705737689201e-48,0.0,-3.0405509021026435e-39,9.707705737689201e-48,3.0405509021026435e-39,-0.0,-0.0
2019-01-01 14:00:00,sensor_482011039,0.0,1.2465686219350973e-18,0.0,3.9043780789958655e-10,-1.2465686219350973e-18,-3.9043780789958655e-10,0.0,0.0
2019-01-01 14:00:00,sensor_482016000,0.0,-3.956760138694247e-38,0.0,-1.2392970011856109e-29,3.956760138694247e-38,1.2392970011856109e-29,-0.0,-0.0
2019-01-01 15:00:00,sensor_482010026,2.6191255529208756e-06,1.6946673881994344e-55,820.3364189334569,5.307868403910093e-47,2.6191255529208756e-06,820.3364189334569,1.545510093106629e+49,1.545510092769346e+49
2019-01-01 15:00:00,sensor_482010057,3.971780559770472e-12,-3.469269229169665e-41,0.0012440015475997537,-1.086609953929208e-32,3.971780559770472e-12,0.0012440015475997537,-1.1448464496141391e+29,-1.144846449364295e+29
2019-01-01 15:00:00,sensor_482010069,1.4580812648324558e-06,2.206128455259405e-33,456.6856911356159,6.909815816471191e-25,1.4580812648324558e-06,456.6856911356159,6.609231032564734e+26,6.609231031122376e+26
2019-01-01 15:00:00,sensor_482010617,1.1774130161921272e-16,-1.3115295357592222e-64,3.6877757778031545e-08,-4.1078421831482135e-56,1.1774130161921272e-16,3.6877757778031545e-08,-8.977403741887847e+47,-8.977403739928675e+47
2019-01-01 15:00:00,sensor_482010803,1.0676015807174774e-12,-1.0897373487047954e-46,0.0003343835336938241,-3.41316678542836e-38,1.0676015807174774e-12,0.0003343835336938241,-9.796870612779975e+33,-9.796870610641966e+33
2019-01-01 15:00:00,sensor_482011015,2.9491909582101166e-12,2.3206734500351565e-45,0.0009237162176937097,7.268582240390071e-37,2.9491909582101166e-12,0.0009237162176937097,1.2708341012672155e+33,1.2708341009898763e+33
2019-01-01 15:00:00,sensor_482011035,5.5079054468370616e-12,-1.2611806323497212e-40,0.0017251312847692633,-3.9501443626556886e-32,5.5079054468370616e-12,0.0017251312847692633,-4.367261362533941e+28,-4.367261361580858e+28
2019-01-01 15:00:00,sensor_482011039,1.8196790914415063e-08,5.8746082503274425e-19,5.699417608355899,1.8399862848834747e-10,1.8196790913827603e-08,5.699417608171901,30975326590.331875,30975326583.57201
2019-01-01 15:00:00,sensor_482016000,1.6161044265888478e-06,2.0787844013572926e-26,506.1801319344596,6.5109614543470646e-18,1.6161044265888478e-06,506.1801319344596,7.774276281530933e+19,7.774276279834321e+19
2019-01-01 16:00:00,sensor_482010026,6.954335845314389e-07,-1.1672596797963305e-50,217.81678075889198,-3.655974509624557e-42,6.954335845314389e-07,217.81678075889198,-5.957830948575057e+43,-5.957830947274855e+43
2019-01-01 16:00:00,sensor_482010057,2.787551034995568e-12,1.8571188130830223e-35,0.0008730889708942481,5.816682576717137e-27,2.787551034995568e-12,0.0008730889708942481,1.5010084521021709e+23,1.5010084517746e+23
2019-01-01 16:00:00,sensor_482010069,2.378844479756812e-07,2.4963890008332378e-29,74.50779744205258,7.818940987275352e-21,2.378844479756812e-07,74.50779744205258,9.52914180827911e+21,9.529141806199529e+21
2019-01-01 16:00:00,sensor_482010617,4.159344536729218e-17,5.161613401306816e-56,1.3027484683068053e-08,1.6166691397244942e-47,4.159344536729218e-17,1.3027484683068053e-08,8.058225623166889e+38,8.058225621408312e+38
2019-01-01 16:00:00,sensor_482010803,4.676542248432108e-09,-2.159478546412123e-42,1.4647399842254563,-6.763703618325418e-34,4.676542248432108e-09,1.4647399842254563,-2.1655886585222037e+33,-2.1655886580495993e+33
